customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST02568,Female,1,No,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.0,999.84,No
CUST02569,Male,0,No,No,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,No,Electronic check,84.61,3540.38,No
CUST02570,Female,0,No,No,44,Yes,Yes,Fiber optic,Yes,No,Yes,One year,Yes,Electronic check,92.1,4093.65,Yes
CUST02571,Male,0,No,Yes,72,Yes,No,DSL,No,No,Yes,Two year,Yes,Credit card (automatic),50.17,3608.48,Yes
CUST02572,Male,0,No,No,70,Yes,No,Fiber optic,No,Yes,Yes,One year,Yes,Mailed check,79.84,5594.18,No
CUST02573,Male,0,Yes,Yes,67,Yes,No,Fiber optic,Yes,No,Yes,Two year,Yes,Mailed check,83.6,5582.03,No
CUST02574,Male,1,No,No,45,Yes,Yes,DSL,No,No,No,Two year,Yes,Electronic check,51.02,2287.54,Yes
CUST02575,Female,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,Yes,One year,Yes,Mailed check,87.99,6345.16,No
CUST02576,Male,0,Yes,Yes,71,Yes,Yes,DSL,No,No,Yes,Two year,Yes,Bank transfer (automatic),52.75,3744.33,No
CUST02577,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Two year,Yes,Electronic check,100.31,7166.69,Yes
CUST02578,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.0,1305.98,No
CUST02579,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.06,590.1,No
CUST02580,Female,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Mailed check,79.66,3041.7,No
CUST02581,Male,0,No,No,39,Yes,No,DSL,Yes,No,No,Month-to-month,Yes,Credit card (automatic),50.28,1982.91,Yes
CUST02582,Female,0,No,No,40,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,No,Electronic check,81.09,3247.22,No
CUST02583,Female,0,No,Yes,59,Yes,No,DSL,Yes,Yes,No,Two year,No,Mailed check,55.83,3341.88,Yes
CUST02584,Male,0,Yes,Yes,46,Yes,Yes,DSL,Yes,Yes,No,Two year,No,Mailed check,62.31,2870.93,No
CUST02585,Female,0,No,Yes,72,Yes,Yes,Fiber optic,Yes,No,No,One year,Yes,Electronic check,87.53,6256.11,Yes
CUST02586,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.78,1500.63,No
CUST02587,Female,0,Yes,Yes,54,Yes,Yes,DSL,No,No,No,Two year,Yes,Electronic check,57.94,3151.18,No
CUST02588,Female,0,No,No,72,Yes,No,DSL,No,No,No,Month-to-month,Yes,Bank transfer (automatic),36.25,2582.44,No
CUST02589,Male,0,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,No,Two year,No,Mailed check,69.08,4968.35,No
CUST02590,Female,0,Yes,Yes,48,Yes,No,DSL,No,No,Yes,Two year,Yes,Electronic check,53.64,2598.98,No
CUST02591,Female,0,Yes,No,24,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Mailed check,79.63,1899.83,Yes
CUST02592,Male,0,Yes,No,51,Yes,Yes,DSL,Yes,No,Yes,One year,No,Bank transfer (automatic),61.33,3123.08,No
CUST02593,Female,0,No,No,45,No,No phone service,DSL,No,Yes,No,One year,No,Credit card (automatic),49.95,2263.37,No
CUST02594,Male,0,No,No,58,Yes,Yes,Fiber optic,Yes,No,Yes,Two year,No,Bank transfer (automatic),94.38,5448.4,No
CUST02595,Female,0,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.35,1307.36,No
CUST02596,Male,1,No,No,55,Yes,No,Fiber optic,Yes,No,Yes,One year,No,Credit card (automatic),81.35,4454.82,No
CUST02597,Male,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.99,1296.02,No
CUST02598,Male,0,Yes,No,36,Yes,Yes,DSL,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),72.79,2625.18,No
CUST02599,Male,0,Yes,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.85,1232.06,No
CUST02600,Female,0,No,No,48,Yes,Yes,Fiber optic,No,No,No,One year,Yes,Electronic check,71.98,3461.29,No
CUST02601,Male,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.62,1392.04,No
CUST02602,Female,0,No,Yes,69,Yes,No,Fiber optic,Yes,No,No,Two year,Yes,Mailed check,66.35,4602.09,No
CUST02603,Male,0,Yes,No,36,Yes,No,DSL,No,No,Yes,Month-to-month,No,Electronic check,47.55,1724.11,Yes
CUST02604,Male,0,No,No,50,Yes,No,DSL,No,Yes,No,One year,No,Electronic check,43.93,2157.67,No
CUST02605,Male,0,Yes,No,53,Yes,No,Fiber optic,No,Yes,No,Two year,Yes,Mailed check,79.59,4235.03,No
CUST02606,Female,0,Yes,Yes,47,Yes,Yes,DSL,No,No,No,One year,Yes,Credit card (automatic),45.58,2143.56,No
CUST02607,Male,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,29.96,2036.62,No
CUST02608,Female,0,Yes,No,44,Yes,No,DSL,Yes,Yes,No,Two year,Yes,Mailed check,53.23,2365.93,No
CUST02609,Female,1,Yes,Yes,46,Yes,No,DSL,No,No,Yes,One year,Yes,Bank transfer (automatic),61.89,2842.85,No
CUST02610,Female,1,Yes,No,44,Yes,No,DSL,No,Yes,No,Two year,No,Electronic check,50.64,2246.04,No
CUST02611,Female,1,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),74.33,5302.98,No
CUST02612,Female,0,No,No,47,Yes,No,Fiber optic,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),82.3,3869.34,No
CUST02613,Female,0,No,Yes,61,Yes,No,Fiber optic,Yes,Yes,Yes,One year,Yes,Mailed check,85.75,5239.7,No
CUST02614,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.94,1449.56,No
CUST02615,Female,0,Yes,No,53,Yes,No,DSL,Yes,No,No,Two year,No,Electronic check,50.04,2661.37,No
CUST02616,Female,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.0,1295.79,No
CUST02617,Male,0,No,No,72,Yes,Yes,DSL,No,No,No,Two year,Yes,Bank transfer (automatic),55.44,3970.79,No
CUST02618,Male,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),32.55,2265.67,No
CUST02619,Male,0,No,No,54,Yes,Yes,DSL,No,No,No,Two year,Yes,Bank transfer (automatic),51.58,2760.13,No
CUST02620,Male,0,Yes,No,64,Yes,No,Fiber optic,No,No,Yes,One year,Yes,Mailed check,81.58,5254.84,No
CUST02621,Male,1,Yes,Yes,35,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Credit card (automatic),80.64,2788.89,No
CUST02622,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,No,One year,Yes,Credit card (automatic),61.95,2690.26,Yes
CUST02623,Female,0,No,No,45,Yes,No,DSL,Yes,No,No,Two year,Yes,Bank transfer (automatic),52.46,2370.15,No
CUST02624,Female,1,Yes,Yes,72,Yes,No,Fiber optic,No,No,No,Month-to-month,No,Electronic check,72.21,5181.6,Yes
CUST02625,Female,0,No,Yes,42,Yes,Yes,DSL,Yes,Yes,Yes,Two year,Yes,Electronic check,62.76,2610.49,No
CUST02626,Female,0,No,No,42,Yes,No,Fiber optic,Yes,Yes,No,Two year,No,Electronic check,71.06,2983.76,No
CUST02627,Female,0,No,No,39,Yes,No,Fiber optic,Yes,Yes,No,One year,Yes,Electronic check,82.14,3198.97,Yes
CUST02628,Female,0,No,No,63,Yes,No,Fiber optic,No,Yes,No,One year,No,Mailed check,83.23,5251.4,No
CUST02629,Male,1,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.15,990.56,Yes
CUST02630,Male,0,No,Yes,71,Yes,No,DSL,No,No,No,Month-to-month,Yes,Bank transfer (automatic),43.34,3073.37,No
CUST02631,Male,0,Yes,No,65,Yes,No,DSL,No,No,No,Two year,Yes,Bank transfer (automatic),56.54,3657.57,No
CUST02632,Male,0,No,No,34,No,No phone service,DSL,Yes,No,Yes,Month-to-month,No,Mailed check,62.48,2149.85,Yes
CUST02633,Female,0,Yes,Yes,42,Yes,Yes,Fiber optic,Yes,No,No,Two year,Yes,Electronic check,74.93,3155.25,No
CUST02634,Female,1,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,1285.85,No
CUST02635,Female,0,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,One year,No,Mailed check,36.9,1910.33,No
CUST02636,Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,22.68,1624.25,No
CUST02637,Female,0,No,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.0,933.92,No
CUST02638,Female,0,No,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.35,939.41,No
CUST02639,Female,1,No,No,50,Yes,Yes,Fiber optic,Yes,No,No,Two year,Yes,Electronic check,79.68,4002.18,No
CUST02640,Male,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.22,889.04,Yes
CUST02641,Female,0,Yes,No,46,Yes,No,Fiber optic,No,No,Yes,One year,No,Electronic check,79.44,3682.65,No
CUST02642,Male,0,No,No,58,Yes,No,DSL,Yes,No,No,Two year,Yes,Credit card (automatic),49.27,2849.62,No
CUST02643,Male,0,Yes,No,62,Yes,No,DSL,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),61.05,3765.48,No
CUST02644,Male,0,No,No,31,Yes,No,DSL,Yes,No,Yes,One year,No,Bank transfer (automatic),51.62,1632.07,No
CUST02645,Male,1,No,No,54,Yes,Yes,Fiber optic,Yes,No,Yes,Two year,Yes,Mailed check,89.59,4831.59,No
CUST02646,Female,0,No,No,46,Yes,No,Fiber optic,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),85.1,3926.47,No
CUST02647,Male,1,No,No,45,Yes,No,DSL,No,No,Yes,Two year,Yes,Bank transfer (automatic),61.21,2769.82,No
CUST02648,Male,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,Two year,Yes,Credit card (automatic),80.13,4528.93,No
CUST02649,Female,0,Yes,Yes,46,Yes,No,DSL,No,Yes,Yes,One year,No,Electronic check,67.61,3104.12,No
CUST02650,Female,0,No,No,72,No,No phone service,No,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.0,1306.55,No
CUST02651,Male,0,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),88.55,6359.94,No
CUST02652,Female,1,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,25.44,1822.06,No
CUST02653,Male,0,Yes,Yes,47,Yes,Yes,DSL,No,No,Yes,Two year,Yes,Mailed check,54.22,2533.18,No
CUST02654,Male,0,No,No,40,No,No phone service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.55,1118.94,No
CUST02655,Male,0,Yes,No,56,Yes,Yes,DSL,Yes,Yes,Yes,One year,Yes,Credit card (automatic),69.13,3889.68,No
CUST02656,Male,0,Yes,Yes,52,Yes,No,Fiber optic,No,Yes,Yes,One year,Yes,Electronic check,85.06,4430.5,No
CUST02657,Female,0,Yes,No,45,Yes,No,Fiber optic,No,No,Yes,Two year,Yes,Bank transfer (automatic),80.73,3617.34,No
CUST02658,Male,0,No,Yes,37,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,No,Credit card (automatic),80.62,2969.92,Yes
CUST02659,Female,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.0,957.96,No
CUST02660,Female,0,No,No,48,Yes,No,Fiber optic,No,Yes,Yes,Two year,No,Electronic check,83.47,4013.7,No
CUST02661,Female,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.0,1138.38,No
CUST02662,Female,0,Yes,No,64,Yes,Yes,DSL,No,Yes,No,One year,No,Credit card (automatic),49.45,3156.87,No
CUST02663,Male,0,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,One year,Yes,Bank transfer (automatic),82.3,5816.52,No
CUST02664,Female,0,No,Yes,36,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Mailed check,88.74,3204.77,Yes
CUST02665,Male,1,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,No,Two year,Yes,Credit card (automatic),68.59,4164.17,No
CUST02666,Female,0,Yes,Yes,44,No,No phone service,No,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.9,1134.76,No
CUST02667,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),73.3,2659.71,No
CUST02668,Male,0,No,No,48,Yes,Yes,Fiber optic,No,No,No,Two year,No,Mailed check,77.5,3718.22,No
CUST02669,Male,0,Yes,No,71,Yes,No,Fiber optic,No,No,No,Two year,No,Bank transfer (automatic),65.7,4672.97,No
CUST02670,Male,0,No,Yes,49,Yes,Yes,Fiber optic,No,Yes,No,Two year,Yes,Electronic check,80.66,3961.71,No
CUST02671,Female,0,Yes,Yes,72,Yes,Yes,DSL,No,No,No,Two year,No,Electronic check,55.77,3996.24,No
CUST02672,Female,0,No,No,63,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),92.29,5839.03,Yes
CUST02673,Male,0,Yes,No,49,No,No phone service,Fiber optic,No,Yes,No,Two year,Yes,Electronic check,81.42,3987.67,No
CUST02674,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,1280.64,No
CUST02675,Male,0,Yes,No,61,Yes,No,DSL,Yes,Yes,Yes,One year,Yes,Mailed check,57.89,3542.12,No
CUST02676,Male,1,No,No,41,Yes,Yes,Fiber optic,No,No,No,Two year,Yes,Electronic check,83.53,3402.27,No
CUST02677,Female,0,Yes,Yes,72,Yes,No,DSL,No,No,Yes,Month-to-month,No,Electronic check,60.61,4377.04,No
CUST02678,Male,0,No,No,58,Yes,No,DSL,No,Yes,No,Two year,No,Mailed check,49.92,2902.22,No
CUST02679,Male,1,No,Yes,55,Yes,No,Fiber optic,No,Yes,No,One year,Yes,Mailed check,74.88,4105.4,Yes
CUST02680,Male,0,No,Yes,42,Yes,Yes,DSL,No,No,No,Two year,Yes,Electronic check,56.86,2407.25,No
CUST02681,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,Two year,No,Mailed check,78.66,5677.63,No
CUST02682,Female,0,Yes,No,62,Yes,No,Fiber optic,Yes,Yes,No,Two year,No,Mailed check,83.03,5141.42,No
CUST02683,Male,1,Yes,No,64,No,No phone service,DSL,No,No,Yes,Two year,Yes,Electronic check,48.38,3107.1,No
CUST02684,Female,0,No,Yes,47,Yes,Yes,Fiber optic,Yes,Yes,No,One year,Yes,Credit card (automatic),91.75,4285.61,No
CUST02685,Male,1,No,No,67,No,No phone service,DSL,Yes,No,Yes,Two year,No,Electronic check,57.0,3828.83,No
CUST02686,Male,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.0,1194.82,No
CUST02687,Female,0,No,No,44,Yes,Yes,DSL,Yes,No,No,Two year,No,Bank transfer (automatic),52.09,2294.53,No
CUST02688,Male,1,Yes,Yes,33,Yes,No,DSL,No,No,Yes,One year,Yes,Electronic check,50.01,1664.12,No
CUST02689,Female,0,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,One year,No,Electronic check,95.39,6016.34,No
CUST02690,Female,0,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),22.52,729.19,No
CUST02691,Male,0,Yes,Yes,57,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,27.92,1575.57,No
CUST02692,Female,0,Yes,Yes,48,No,No phone service,DSL,No,No,Yes,One year,Yes,Mailed check,42.45,2045.77,No
CUST02693,Female,1,No,Yes,72,Yes,Yes,DSL,No,Yes,No,Two year,No,Bank transfer (automatic),60.68,4326.31,No
CUST02694,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,Two year,Yes,Electronic check,72.04,3519.72,No
CUST02695,Female,0,No,No,71,Yes,No,No,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),21.95,1552.4,No
CUST02696,Female,0,No,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,Month-to-month,No,Mailed check,87.95,4165.0,Yes
CUST02697,Female,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,No,One year,No,Bank transfer (automatic),84.16,5806.57,Yes
CUST02698,Female,0,Yes,Yes,72,Yes,Yes,DSL,No,Yes,No,Two year,No,Bank transfer (automatic),57.66,4169.78,No
CUST02699,Female,0,Yes,No,38,Yes,Yes,DSL,Yes,No,No,Month-to-month,Yes,Mailed check,65.57,2473.57,No
CUST02700,Male,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,No,Electronic check,90.04,5305.7,Yes
CUST02701,Male,1,Yes,No,72,No,No phone service,DSL,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),69.24,4968.55,No
CUST02702,Female,0,Yes,No,55,Yes,No,DSL,Yes,No,No,Two year,No,Credit card (automatic),53.19,2905.57,No
CUST02703,Male,0,Yes,Yes,55,Yes,Yes,DSL,No,No,Yes,Month-to-month,No,Mailed check,60.37,3301.85,No
CUST02704,Female,1,Yes,No,66,Yes,Yes,Fiber optic,No,No,No,Two year,Yes,Mailed check,80.46,5298.08,Yes
CUST02705,Female,0,Yes,No,55,Yes,No,DSL,Yes,Yes,No,Two year,No,Electronic check,55.98,3119.75,No
CUST02706,Male,0,No,No,29,Yes,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.25,2558.08,Yes
CUST02707,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),27.74,1942.48,No
CUST02708,Female,1,Yes,Yes,24,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),65.24,1555.27,Yes
CUST02709,Female,0,No,Yes,48,Yes,No,Fiber optic,Yes,Yes,No,Two year,Yes,Credit card (automatic),90.59,4368.65,No
CUST02710,Female,1,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),31.36,2243.89,No
CUST02711,Male,0,Yes,No,49,Yes,Yes,DSL,Yes,No,No,Month-to-month,Yes,Electronic check,57.64,2854.11,No
CUST02712,Female,0,Yes,No,44,Yes,Yes,DSL,Yes,No,Yes,Two year,Yes,Mailed check,70.3,3113.79,No
CUST02713,Female,0,No,Yes,68,Yes,No,DSL,Yes,No,No,Two year,No,Mailed check,56.0,3804.11,No
CUST02714,Female,0,No,No,42,Yes,Yes,Fiber optic,No,No,No,Two year,Yes,Bank transfer (automatic),81.46,3408.2,No
CUST02715,Male,0,No,No,36,Yes,No,Fiber optic,No,Yes,Yes,Two year,Yes,Electronic check,85.73,3067.26,No
CUST02716,Female,0,No,No,59,Yes,No,DSL,No,Yes,No,One year,Yes,Bank transfer (automatic),53.32,3149.73,No
CUST02717,Male,0,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,28.86,1509.02,No
CUST02718,Male,0,No,Yes,36,Yes,Yes,Fiber optic,No,No,No,Two year,No,Credit card (automatic),72.41,2633.56,No
CUST02719,Female,0,Yes,No,64,Yes,Yes,DSL,Yes,No,No,One year,Yes,Credit card (automatic),55.67,3570.02,No
CUST02720,Female,0,No,No,61,Yes,Yes,Fiber optic,No,No,Yes,Two year,No,Electronic check,78.02,4752.17,No
CUST02721,Male,0,No,No,49,Yes,No,DSL,No,Yes,No,Two year,Yes,Mailed check,52.88,2618.61,No
CUST02722,Female,0,No,No,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),96.16,4824.39,No
CUST02723,Male,0,Yes,No,62,Yes,Yes,DSL,Yes,No,No,Two year,Yes,Electronic check,59.5,3675.25,No
CUST02724,Male,0,Yes,Yes,72,No,No phone service,Fiber optic,No,No,Yes,Month-to-month,No,Electronic check,74.13,5335.7,No
CUST02725,Female,0,No,Yes,50,No,No phone service,DSL,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),67.82,3404.21,No
CUST02726,Female,0,No,Yes,64,Yes,Yes,Fiber optic,Yes,No,Yes,One year,No,Bank transfer (automatic),91.36,5853.14,No
CUST02727,Male,1,No,No,63,Yes,Yes,DSL,No,Yes,Yes,One year,No,Bank transfer (automatic),75.16,4714.92,No
CUST02728,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,One year,Yes,Credit card (automatic),93.03,6329.56,No
CUST02729,Male,0,Yes,No,55,Yes,Yes,DSL,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),66.01,3617.04,No
CUST02730,Male,0,No,Yes,41,Yes,No,DSL,No,No,Yes,Two year,Yes,Credit card (automatic),46.25,1897.52,No
CUST02731,Female,0,Yes,No,48,Yes,No,DSL,No,No,Yes,Two year,No,Electronic check,54.09,2570.33,No
CUST02732,Female,0,No,No,60,Yes,Yes,DSL,No,No,No,One year,No,Electronic check,45.85,2733.18,No
CUST02733,Female,0,Yes,No,72,No,No phone service,Fiber optic,No,Yes,Yes,Two year,No,Credit card (automatic),79.33,5753.73,No
CUST02734,Female,0,No,Yes,47,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.17,986.47,No
CUST02735,Female,0,No,No,67,Yes,No,Fiber optic,No,Yes,Yes,Two year,Yes,Mailed check,80.09,5388.3,No
CUST02736,Male,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,27.28,1361.48,No
CUST02737,Female,0,Yes,No,56,Yes,No,DSL,Yes,Yes,No,Two year,Yes,Credit card (automatic),50.16,2784.9,No
CUST02738,Female,0,No,No,72,Yes,Yes,DSL,Yes,No,Yes,Two year,Yes,Electronic check,61.88,4433.76,No
CUST02739,Female,0,Yes,Yes,66,Yes,No,Fiber optic,No,No,Yes,Two year,Yes,Credit card (automatic),70.85,4660.24,No
CUST02740,Female,1,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,690.91,No
CUST02741,Female,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,Yes,No,One year,Yes,Credit card (automatic),84.6,3886.98,Yes
CUST02742,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,One year,Yes,Mailed check,82.04,5910.5,No
CUST02743,Male,1,Yes,No,57,No,No phone service,DSL,No,Yes,Yes,One year,Yes,Bank transfer (automatic),52.25,2991.89,No
CUST02744,Male,0,Yes,Yes,37,No,No phone service,DSL,No,No,No,Month-to-month,Yes,Bank transfer (automatic),37.4,1393.89,No
CUST02745,Female,0,No,Yes,42,Yes,Yes,Fiber optic,Yes,No,Yes,Two year,Yes,Mailed check,79.64,3362.18,No
CUST02746,Male,0,Yes,No,65,Yes,Yes,Fiber optic,No,No,No,Two year,Yes,Mailed check,76.73,4976.94,No
CUST02747,Male,1,No,Yes,69,Yes,No,DSL,Yes,No,No,Month-to-month,No,Bank transfer (automatic),54.67,3748.55,Yes
CUST02748,Female,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.0,971.11,No
CUST02749,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),22.76,1608.08,No
CUST02750,Female,0,No,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),31.41,2094.07,No
CUST02751,Male,1,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.93,1196.91,No
CUST02752,Male,0,Yes,Yes,42,Yes,Yes,DSL,No,No,Yes,Two year,Yes,Credit card (automatic),58.5,2471.49,No
CUST02753,Female,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),21.9,887.44,No
CUST02754,Female,1,No,No,60,Yes,Yes,Fiber optic,No,Yes,No,Two year,No,Mailed check,78.78,4707.29,No
CUST02755,Male,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,818.46,No
CUST02756,Male,0,No,No,72,Yes,Yes,DSL,No,Yes,Yes,Two year,No,Mailed check,65.54,4749.44,No
CUST02757,Female,0,No,Yes,72,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Mailed check,74.09,5353.81,No
