customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Segment
CUST02261,0,1,1,0,29,1,0,48.96,1413.22,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,3
CUST02262,0,0,0,1,18,1,0,59.95,1040.42,0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0
CUST02263,0,0,0,0,2,1,1,51.51,130.24,1,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,2
CUST02264,0,0,0,0,3,1,0,83.21,273.39,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,0
CUST02265,1,1,1,0,3,1,1,70.85,210.21,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0
CUST02266,0,1,0,0,4,1,0,52.54,231.54,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2
CUST02267,0,0,0,0,0,1,1,36.8,0.0,1,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False,2
CUST02268,1,0,0,1,11,1,1,62.97,697.01,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
CUST02269,0,0,1,1,3,1,0,64.47,160.89,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0
CUST02270,1,0,0,0,16,1,0,30.62,514.36,0,False,True,False,True,True,False,True,False,True,False,False,True,True,False,False,2
CUST02271,1,0,1,0,20,1,0,53.3,1030.94,0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,2
CUST02272,1,0,1,0,0,1,1,25.38,34.43,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,2
CUST02273,0,0,1,0,35,1,1,88.21,3123.81,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,1
CUST02274,0,0,0,0,9,1,0,55.36,447.15,1,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,2
CUST02275,1,0,1,0,5,1,1,84.91,455.69,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0
CUST02276,0,0,0,1,3,0,1,77.66,228.2,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
CUST02277,0,0,0,1,5,1,1,24.83,132.59,1,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,2
CUST02278,1,0,1,0,3,1,1,87.43,234.08,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,0
CUST02279,1,0,0,0,7,1,0,84.99,588.48,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,0
CUST02280,0,0,1,0,0,1,1,54.03,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
CUST02281,1,0,1,0,7,1,1,73.94,501.79,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
CUST02282,0,0,0,0,2,0,1,46.27,116.98,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
CUST02283,0,0,0,0,0,1,1,46.89,19.98,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
CUST02284,0,0,0,0,6,1,1,20.12,137.13,0,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,2
CUST02285,0,0,0,0,6,1,0,50.33,291.2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2
CUST02286,1,1,1,0,4,1,0,65.58,248.51,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0
CUST02287,1,1,1,0,0,1,0,76.05,0.0,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,0
CUST02288,1,0,0,1,17,1,0,18.58,329.42,0,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,2
CUST02289,1,0,1,0,7,1,0,57.45,440.88,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
CUST02290,0,0,1,0,0,1,0,58.59,29.12,1,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0
CUST02291,0,1,0,0,5,1,1,61.33,307.26,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0
CUST02292,1,0,1,0,5,1,1,45.69,238.32,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2
CUST02293,0,0,1,0,0,1,0,68.99,4.95,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
CUST02294,0,0,0,1,7,1,0,73.48,532.55,0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,0
CUST02295,0,0,0,0,13,1,1,73.74,993.46,0,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,0
CUST02296,1,0,0,1,11,1,0,98.76,1074.97,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,0
CUST02297,1,0,0,1,1,1,1,21.62,10.97,0,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,2
CUST02298,1,0,1,0,15,1,0,79.69,1189.61,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
CUST02299,0,0,0,0,3,1,0,25.37,75.45,0,False,True,False,True,True,False,True,False,True,False,False,False,False,False,True,2
CUST02300,1,0,0,0,23,1,0,85.95,1991.42,0,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,0
CUST02301,1,0,1,0,0,1,1,80.35,0.0,1,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,0
CUST02302,1,1,1,0,5,1,0,92.12,443.53,1,False,True,True,False,False,True,False,False,False,True,True,False,False,True,False,0
CUST02303,1,0,0,1,7,1,0,81.41,553.07,0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,0
CUST02304,1,0,0,1,2,1,0,18.0,12.5,1,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,2
CUST02305,1,0,0,0,11,1,1,61.95,679.31,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0
CUST02306,0,0,0,1,7,1,1,77.01,559.75,1,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,0
CUST02307,0,1,0,0,0,1,1,83.35,8.41,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
CUST02308,1,0,0,0,7,1,1,78.65,561.82,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,0
CUST02309,1,1,0,0,5,1,1,87.56,416.12,1,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,0
CUST02310,0,0,1,1,1,1,1,83.59,60.13,1,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,0
CUST02311,0,1,0,0,43,1,1,58.82,2532.83,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,3
CUST02312,1,0,1,0,18,1,0,18.0,348.93,0,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,2
CUST02313,1,0,0,1,2,0,1,73.63,164.16,1,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
CUST02314,1,0,0,0,6,1,1,86.7,506.73,1,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,0
CUST02315,1,1,0,0,3,1,1,59.37,223.93,1,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0
CUST02316,0,1,0,0,11,1,0,52.58,537.79,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
CUST02317,1,0,1,0,21,1,1,52.97,1112.95,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,2
CUST02318,1,1,1,1,3,1,1,83.92,253.81,0,False,False,True,False,False,True,False,True,False,True,True,False,False,False,True,0
CUST02319,1,0,1,0,13,1,0,54.42,703.28,0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,2
CUST02320,1,0,0,0,5,1,0,65.67,338.86,1,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,0
CUST02321,0,0,0,1,4,1,1,46.49,181.91,0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,2
CUST02322,0,0,0,0,22,1,1,47.5,1015.09,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
CUST02323,0,0,1,1,5,1,1,50.71,251.78,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2
CUST02324,1,0,0,0,5,1,1,39.09,198.74,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2
CUST02325,1,0,0,1,8,1,1,69.97,577.99,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
CUST02326,0,0,1,0,2,1,1,81.39,191.13,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,0
CUST02327,1,0,0,0,3,1,1,88.81,249.32,0,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,0
CUST02328,1,0,0,0,21,1,1,27.71,615.35,0,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,2
CUST02329,0,0,0,0,9,1,0,69.61,617.93,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,0
CUST02330,0,0,1,0,14,1,1,25.07,340.77,0,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,2
CUST02331,0,0,0,0,2,1,0,64.26,120.3,1,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,0
CUST02332,0,0,1,0,6,1,0,90.09,501.51,1,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,0
CUST02333,1,0,0,0,28,0,0,71.09,1982.07,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
CUST02334,1,0,1,0,3,1,1,77.08,257.46,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0
CUST02335,0,0,1,0,1,1,1,85.57,95.12,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,0
CUST02336,1,0,0,0,5,1,1,54.12,275.15,0,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,2
CUST02337,0,0,1,0,3,1,0,65.2,202.61,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0
CUST02338,0,0,0,1,1,1,1,89.87,115.1,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,0
CUST02339,1,0,0,0,17,0,1,54.58,910.3,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2
CUST02340,0,1,0,1,37,1,1,78.71,2930.35,0,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,1
CUST02341,1,1,0,0,6,1,1,77.54,466.57,1,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,0
CUST02342,1,0,1,1,11,1,0,51.73,553.35,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2
CUST02343,1,0,0,0,15,1,1,64.21,972.42,0,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,0
CUST02344,1,0,1,0,9,1,0,18.0,163.68,1,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,2
CUST02345,0,0,1,0,0,1,1,18.0,0.0,1,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,2
CUST02346,1,1,0,0,1,0,1,53.27,31.88,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
CUST02347,0,0,1,0,0,1,1,30.12,0.0,0,False,True,False,True,True,False,True,False,True,False,False,False,False,True,False,2
CUST02348,0,0,0,0,0,1,0,73.7,0.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
CUST02349,0,0,0,0,2,0,0,22.04,68.5,0,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False,2
CUST02350,0,1,0,0,3,1,0,71.55,210.37,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
CUST02351,1,0,0,0,2,1,1,23.66,39.86,0,False,True,False,True,True,False,True,False,True,False,False,False,False,True,False,2
CUST02352,1,0,1,0,0,1,0,86.21,22.58,1,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,0
CUST02353,0,0,0,1,6,1,1,63.03,405.17,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0
CUST02354,0,0,0,0,2,1,1,53.3,89.97,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,2
CUST02355,1,0,0,0,12,1,0,76.42,892.16,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0
CUST02356,0,0,1,0,0,0,1,50.76,10.3,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2
CUST02357,1,1,0,0,14,1,1,93.96,1311.29,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0
CUST02358,0,1,1,0,24,1,1,19.2,449.9,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,2
CUST02359,1,1,1,0,10,1,0,55.84,579.17,1,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0
CUST02360,0,0,0,1,10,1,1,84.54,840.19,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,0
CUST02361,0,0,0,0,21,0,1,82.41,1768.97,1,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,0
CUST02362,1,0,0,1,1,1,1,71.78,72.73,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0
CUST02363,0,0,0,0,41,1,0,50.74,2083.62,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,3
CUST02364,0,0,0,0,11,1,1,63.5,743.3,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0
CUST02365,1,0,1,1,10,0,0,18.0,186.19,0,True,False,False,True,True,False,True,False,True,False,False,False,False,True,False,2
CUST02366,0,0,1,0,3,1,0,24.18,58.42,1,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,2
CUST02367,1,0,1,0,6,1,1,86.71,499.85,1,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,0
CUST02368,1,0,0,1,8,1,1,70.48,554.6,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0
CUST02369,0,0,1,0,7,1,1,85.57,603.71,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,0
CUST02370,0,0,1,1,9,1,0,70.7,654.52,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
CUST02371,0,0,0,0,0,1,1,78.86,0.0,1,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,0
CUST02372,0,0,1,0,3,1,1,71.47,214.47,1,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,0
CUST02373,0,0,1,0,4,1,0,73.23,318.49,0,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,0
CUST02374,0,0,0,0,2,0,1,46.17,97.58,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,2
CUST02375,0,0,1,0,1,1,1,95.25,122.37,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,0
CUST02376,1,0,1,1,1,1,0,57.18,27.02,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
CUST02377,0,0,1,0,3,1,0,75.96,223.35,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,0
CUST02378,1,0,0,0,5,1,1,82.81,416.46,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0
CUST02379,0,0,0,1,0,1,0,62.14,11.06,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0
CUST02380,0,0,1,0,23,1,1,84.13,1917.96,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,0
CUST02381,1,0,0,1,11,1,1,27.09,306.31,0,False,True,False,True,True,False,True,False,True,False,True,False,False,False,False,2
CUST02382,0,0,1,0,10,0,0,41.33,423.18,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
CUST02383,0,0,0,0,1,1,1,76.64,75.17,1,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,0
CUST02384,1,0,1,0,7,1,1,71.83,512.21,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
CUST02385,0,1,0,0,6,1,1,18.98,120.21,0,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,2
CUST02386,0,0,0,0,32,1,0,98.93,3152.59,0,False,True,True,False,False,True,False,False,False,True,True,False,True,False,False,1
CUST02387,0,0,0,1,11,1,1,73.12,801.16,1,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0
CUST02388,1,0,1,0,6,1,1,60.17,336.04,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
CUST02389,0,0,1,0,15,0,1,56.39,815.93,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0
CUST02390,0,0,0,0,1,1,0,87.15,92.24,1,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,0
CUST02391,0,0,1,0,0,1,1,20.64,0.0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,2
CUST02392,0,0,0,1,9,1,1,53.61,477.65,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,2
CUST02393,1,0,0,0,0,1,1,55.24,8.27,0,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,2
CUST02394,1,0,0,1,0,1,1,47.44,0.33,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
